Review,label
Have all my fav songs.playlists(mine and others) downloaded for when no internet available I can rock on the trails! Settings are awesome for what you can do with playback!,1
Great selection of music. I love my daily mixes. Pity you have to subscribe to get rid of the repetitive adverts,0
"this is one the best bocus and useless app during creating account , i had became fullly angry.",0
There's this dumb thing where I clicked on a podcast by accident trying to listen to my favorite song and the podcast won't go away it's directly under the good afternoon thing and Iv tried and it just won't go away,0
I cant hear or see myspotify wrapped 2021 it's been 3days I tried clearing the storage and cache no use can ull please fix this really looking forward to see my wrapped .. overall the app is great for music lovers Yea the ads a little.. But Its a great app I loved from all the music streaming apps please do fix this please please pleaseplease,1
Great I can listen to any artist I like,1
Spotify is not working since the morning. My all the playlists and liked song are gone. The whole app is empty. Uninstalled and reinstalled but still not working.,0
"Keeps on crashing when i play something. I can open the app and navigate without any problem but when i start to play something, it crashes/closes automatically...",0
Kind of sucks how it's only in shuffle but at the same time I think it's a good thing because you don't have to decide what plays next.,1
"I love this app. I have premium, which is totally worth it. It's so easy to make playlists and find new music.",1
Exceptional,1
I love this app it just has many ads,1
Nice app with lot of music,1
I'll give you more stars when you quit screwing over Tom McDonald!,1
Money grubbers Cant even skip the song these days without premium,1
"The best app ever, i wish the premium would be cheaper but I just can't live without it",0
I really don't like this app just bcoz of its ads they literally show ads after 1 or 2 songs. I have used jiosavan before spotify and even without premium they don't show ads so frequently and spotify is just worst in this particular perspective. I hope u will sort this problem out.,0
"the recommended songs just annoys me, i just wanna listen to the songs i have on the playlist yet it just plays different songs that isn't even in my playlist, there was this one song that wasn't even in my playlist yet it said it was in it, i checked the playlist and it wasn't even there. This update just sucks not gonna lie",0
"Spotify is now my daily-living essential and music is my main most beneficial medication. As always Nothing is perfect being I wish spotify would share with pioneer dj / rekordbox, I'm looking forward for when its is sharing!. #TOPAPP",1
Better than the other satellite radio station offered. I like that you can customize your music. I have the premium subscription with no advertising great option.-,0
"love Spotify, audio is so much cleaner and clearer than youtube... if you have a sound car or bass vehicle or hi-fi setup at home pls use Spotify. if you put the same song in a eq, youtube will be louder, but there are dramatic spikes and distortion, on Spotify it is actually a really clean graph, 0% distortion and hardly any spikes... or distortion = no blown speakers kids",0
THE APP BEST AND I LISTEN THE BEST SONGS IN SPOTIFY AND THE BEST MUSIC APP BUT THE APP IN ALL SONGS BUT BEST MUSIC APP I GIVE 5 STARS YOU DOWNLOAD NOW,1
Just a great app for all music,1
I love the old songs and the franch song it's so amazing,1
This app works great on my Samsung tablet and phone as well as my wife's iPhone.,1
"Cool App, â¤ï¸ it! Thanks to the Developer",1
All of a sudden the song that I'm listening to isn't available for me to see. Like I can change my song or anything. Idk what's going on,0
